NetworkIPv4_CIDR;SerialNumber;CountryName;CountryCode;RegionName;RegionCode;CityName;Latitude;Longitude
10.211.170.0/27;4502;India;IN;Maharashtra;16;Mumbai;19.0748;72.8856
10.211.170.32/27;4501;India;IN;Maharashtra;16;Mumbai;19.0748;72.8856
10.211.170.64/27;4509;India;IN;Maharashtra;16;Mumbai;19.0748;72.8856
10.211.170.96/27;4500;India;IN;Maharashtra;16;Mumbai;19.0748;72.8856
10.211.244.0/23;8536;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.211.252.72/29;14718;United States;US;New York;NY;Redwood;44.3242;-75.8186
10.211.253.156/30;14714;United States;US;New York;NY;Redwood;44.3242;-75.8186
10.211.253.176/30;14715;United States;US;New York;NY;Redwood;44.3242;-75.8186
10.211.253.216/30;14459;United States;US;Massachusetts;MA;Billerica;42.5511;-71.256
10.211.254.52/30;14467;United States;US;Massachusetts;MA;Billerica;42.5511;-71.256
10.211.254.140/30;14476;United States;US;Massachusetts;MA;Billerica;42.5511;-71.256
10.211.254.176/30;14458;United States;US;Massachusetts;MA;Billerica;42.5511;-71.256
10.212.0.0/24;12190;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.1.0/24;12189;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.2.0/24;12188;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.4.0/24;12187;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.5.0/24;12186;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.7.0/24;9517;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.8.0/24;9540;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.9.0/24;9541;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.10.0/24;9542;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.11.0/24;9543;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.12.0/24;9567;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.13.0/24;9566;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.14.0/24;9565;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.15.0/24;11427;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.16.0/24;9564;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.17.0/24;9563;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.18.0/23;9562;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.20.0/24;12506;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.21.0/24;12507;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.22.0/24;12601;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.23.0/24;11108;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.25.0/25;9574;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.25.128/25;9573;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.32.0/27;12535;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.32.32/29;9064;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.32.40/29;9063;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.32.48/30;9062;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.32.52/30;9061;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.32.56/30;9060;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.32.60/30;9059;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.32.68/30;8917;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.32.72/30;9058;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.32.84/30;9979;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.32.96/27;12509;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.32.128/30;8179;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.32.132/30;8695;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.32.136/30;8694;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.32.140/30;8468;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.32.144/30;8467;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.32.148/30;11102;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.32.152/30;11101;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.32.156/30;9848;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.32.160/30;9847;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.32.164/30;9691;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.32.168/29;9692;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.32.176/30;11044;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.32.180/30;11043;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.32.184/30;9978;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.32.188/30;9977;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.32.224/29;10527;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.32.232/30;10529;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.32.236/30;10528;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.32.240/28;9949;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.33.0/28;10849;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.33.16/28;10848;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.33.32/28;10846;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.33.48/29;10638;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.33.56/30;10637;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.33.60/30;10636;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.33.64/28;10643;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.33.80/28;10642;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.33.96/28;10641;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.33.112/28;10640;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.33.128/25;10850;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.34.0/24;8936;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.35.128/25;8934;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.36.0/24;8933;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.37.0/27;8493;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.37.32/27;8492;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.37.64/27;10822;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.38.0/29;11024;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.38.8/29;11000;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.38.16/29;11023;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.38.24/29;11022;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.38.32/29;9877;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.38.40/29;9876;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.38.48/29;9875;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.38.56/29;9874;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.38.64/29;9996;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.38.72/29;9995;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.38.80/29;10430;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.38.88/29;10406;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.38.128/25;9561;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.39.0/26;8433;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.39.64/26;8432;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.39.128/26;8431;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.39.192/26;9680;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.41.0/24;8811;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.64.0/24;9555;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.65.0/24;9462;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.67.0/24;9539;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.68.0/24;9538;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.69.0/24;9537;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.70.0/24;9536;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.73.0/24;9535;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.74.0/24;9534;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.75.0/24;9533;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.76.0/24;9532;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.78.128/25;9176;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.79.0/24;9531;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.80.0/28;8276;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.81.32/27;8846;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.81.64/27;8845;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.81.96/27;8844;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.82.0/24;8810;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.83.0/24;8932;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.84.0/24;8931;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.85.0/24;8930;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.86.0/24;8929;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.87.0/24;8928;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.88.0/24;8399;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.89.0/27;8851;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.90.0/24;9295;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.92.0/24;9915;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.93.0/24;10736;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.94.0/27;12540;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.95.0/29;8282;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.95.8/29;8255;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.96.0/24;12550;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.97.0/25;8352;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.97.128/25;8373;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.98.0/24;8374;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.99.0/24;10761;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.101.0/28;8379;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.101.16/28;8494;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.101.32/28;10745;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.103.0/24;12185;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.104.0/24;12183;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.105.0/24;8688;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.106.0/24;8686;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.107.0/24;8685;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.108.0/24;8392;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.109.0/24;8391;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.110.0/24;8390;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.111.0/24;8393;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.112.0/24;10724;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.113.0/24;10723;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.114.0/24;10758;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.115.0/24;10860;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.116.0/24;10760;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.117.0/24;10781;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.118.0/24;10572;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.119.0/26;9846;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.119.64/26;9845;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.119.128/26;9844;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.119.192/26;9843;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.120.0/24;10518;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.121.0/24;10517;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.122.0/24;10516;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.123.0/24;10486;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.124.0/24;10515;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.125.0/24;10487;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.126.0/24;10512;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.127.0/24;10458;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.128.0/25;10697;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.128.128/25;10696;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.129.0/26;11047;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.129.64/26;11046;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.129.128/26;11045;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.129.192/26;11064;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.130.0/26;11063;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.130.64/26;11062;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.130.128/26;11061;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.132.0/24;10506;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.133.0/24;10505;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.134.0/24;10536;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.135.0/24;10504;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.136.0/24;10632;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.137.0/24;10631;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.138.0/24;10625;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.139.0/26;10574;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.139.64/28;11036;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.139.96/27;9675;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.139.128/28;9580;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.139.144/28;9575;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.139.160/28;10233;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.140.0/26;11182;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.140.64/26;11181;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.140.128/26;11180;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.141.0/24;11104;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.142.0/24;10503;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.143.0/24;11103;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.144.0/23;11164;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.146.0/24;11122;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.147.0/27;11261;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.147.32/27;11260;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.147.64/27;11259;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.147.96/27;11258;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.148.0/23;11113;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.150.0/24;11133;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.151.0/24;11187;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.152.0/24;11188;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.153.0/24;11189;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.154.0/24;11266;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.155.0/24;11265;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.156.0/24;11277;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.157.0/24;11276;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.158.0/24;11275;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.159.0/24;11274;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.160.0/24;11273;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.161.0/24;11272;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.162.0/24;11271;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.163.0/24;11243;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.164.0/24;11242;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.165.0/24;11241;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.166.0/24;11190;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.167.0/24;11213;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.168.0/24;11215;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.169.0/24;11240;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.170.0/24;11216;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.171.0/24;11239;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.172.0/24;11238;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.173.0/24;11237;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.174.0/24;11236;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.175.0/24;11235;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.176.0/24;11059;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.178.0/23;10987;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.180.0/24;10986;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.181.0/24;10985;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.182.0/28;10291;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.182.16/28;10290;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.184.0/22;9611;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.240.0/23;8162;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.242.0/23;8158;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.247.0/25;8159;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.247.128/25;8160;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.212.248.0/21;8161;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.213.4.0/24;14717;United States;US;New York;NY;Redwood;44.3242;-75.8186
10.213.5.0/24;14716;United States;US;New York;NY;Redwood;44.3242;-75.8186
10.213.14.0/29;8372;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.213.14.8/29;8424;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.213.15.16/28;8925;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.213.17.32/29;8356;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.213.17.64/26;8357;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.213.17.128/25;8355;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.213.26.0/24;11138;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.213.27.0/24;10763;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.213.28.0/24;10582;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.213.33.0/24;11159;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.213.34.0/24;11161;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.213.35.0/24;9872;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.213.36.0/24;9871;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.213.45.96/28;10687;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.213.48.0/21;8833;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.213.60.0/23;8924;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.213.62.0/24;8923;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.213.63.0/24;8922;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.213.64.0/28;9789;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.213.64.16/28;9788;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.213.64.32/28;10268;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.213.64.48/30;10262;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.213.64.64/30;10261;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.213.64.72/30;10260;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.213.66.0/24;8921;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.213.67.0/25;8920;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.213.67.128/26;8919;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.213.67.192/29;8942;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.213.67.200/29;8944;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.213.67.208/29;8969;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.213.68.0/22;8945;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.213.72.0/22;8835;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.213.76.0/27;11157;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.213.76.32/27;8968;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.213.76.64/26;8967;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.213.76.128/26;8901;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.213.76.192/28;8903;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.213.76.208/28;8966;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
10.213.76.224/29;8900;Netherlands;NL;North Holland;07;Amsterdam;52.3534;4.9087
